번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
223,당구장업,10_32_01_P,5430000,CDFH3301082026000001,2026-02-26,,1,영업/정상,13,영업중,,,,,,,,경상남도 남해군 미조면 미조리 168-8,경상남도 남해군 미조면 미조로 234,52442,삼현당구장,2026-02-26 13:40:10,I,2026-02-28 00:20:02,,295869.086010501,135198.397918316,당구장업,사립,,0.0,0.0,0.0,0.0,,,,삼현당구장_경상남도남해군미조면미조리168-8
225,당구장업,10_32_01_P,3230000,CDFH3301082026000001,2026-02-26,,1,영업/정상,13,영업중,,,,,02-6052-1199,,,서울특별시 송파구 방이동 111,"서울특별시 송파구 백제고분로48길 6, 2층 (방이동)",05641,챔프당구클럽,2026-02-26 08:48:54,I,2026-02-28 00:20:02,,209996.978132358,445483.819995873,당구장업,사립,,0.0,1.0,902.68,0.0,,,,챔프당구클럽_서울특별시송파구방이동111
224,당구장업,10_32_01_P,5370000,CDFH3301082026000004,2026-02-26,,1,영업/정상,13,영업중,,,,,,,,경상남도 거제시 능포동 650-18,경상남도 거제시 옥수로2길 50 (능포동),53316,Q 당구장,2026-02-26 19:34:57,I,2026-02-28 00:20:02,,358240.115196526,154514.291760298,당구장업,사립,,0.0,0.0,232.68,0.0,,,,Q당구장_경상남도거제시능포동650-18
212,당구장업,10_32_01_P,4070000,CDFH3301082026000001,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,경기도 이천시 부발읍 아미리 736-1,"경기도 이천시 부발읍 경충대로2110번길 14, 3층",17332,아미 프라이빗 큐룸,2026-02-25 17:12:27,I,2026-02-27 00:20:02,,243355.14502312,416953.853942393,당구장업,사립,,0.0,0.0,0.0,0.0,,,,아미프라이빗큐룸_경기도이천시부발읍아미리736-1
211,당구장업,10_32_01_P,3680000,CDFH3301082026000001,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,대전광역시 대덕구 오정동 223-272,"대전광역시 대덕구 한남로 26, 2층 (오정동)",34431,포켓볼당구장,2026-02-25 15:14:44,I,2026-02-27 00:20:02,,238109.053204379,316806.180681521,당구장업,사립,,0.0,0.0,0.0,0.0,,,,포켓볼당구장_대전광역시대덕구오정동223-272
198,당구장업,10_32_01_P,4870000,CDFH3301082026000002,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,전라남도 구례군 구례읍 봉남리 1-21,"전라남도 구례군 구례읍 구례로 500, 2층",57636,KBA당구클럽,2026-02-24 16:16:50,I,2026-02-26 00:20:08,,242629.561829247,189739.152490108,당구장업,사립,,0.0,1.0,0.0,0.0,,,,KBA당구클럽_전라남도구례군구례읍봉남리1-21
199,당구장업,10_32_01_P,3980000,CDFH3301082026000001,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,경기도 구리시 수택동 424-28 현주Ifriend빌딩,"경기도 구리시 검배로 36, 현주Ifriend빌딩 11층 1호 (수택동)",11928,스팟큐,2026-02-24 17:59:51,I,2026-02-26 00:20:08,,212566.74122775,455080.399126274,당구장업,사립,,0.0,0.0,0.0,0.0,,,,스팟큐_경기도구리시수택동424-28현주Ifriend빌딩
200,당구장업,10_32_01_P,3480000,CDFH3301082026000001,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달성군 다사읍 매곡리 719-2 강창1차삼산타운,대구광역시 달성군 다사읍 달구벌대로 790 (강창1차삼산타운),42915,지에스(GS) 스포츠센터,2026-02-24 15:53:36,I,2026-02-26 00:20:08,,331685.390022772,263366.296869414,당구장업,사립,,0.0,0.0,0.0,0.0,,,,지에스(GS)스포츠센터_대구광역시달성군다사읍매곡리719-2강창1차삼산타운
189,당구장업,10_32_01_P,3820000,CDFH3301082026000002,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 의정부동 26-4 경복빌딩,"경기도 의정부시 태평로 104, 경복빌딩 3층 (의정부동)",11693,티아레나,2026-02-23 13:58:54,I,2026-02-25 00:20:01,,204517.021304823,471036.398899154,당구장업,사립,,0.0,0.0,0.0,0.0,,,,티아레나_경기도의정부시의정부동26-4경복빌딩
181,당구장업,10_32_01_P,3910000,CDFH3301082026000001,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 독곡동 487 한성빌딩,"경기도 평택시 지산로 83, 한성빌딩 3층 (독곡동)",17720,당구존,2026-02-20 09:39:07,I,2026-02-22 00:20:02,,205621.025208422,397651.622312819,당구장업,사립,,0.0,0.0,1078.94,0.0,,,,당구존_경기도평택시독곡동487한성빌딩
182,당구장업,10_32_01_P,3700000,CDFH3301082026000002,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 달동 1357-8,"울산광역시 남구 번영로144번길 9, 2, 3, 4층 (달동)",44703,한별 당구장,2026-02-20 11:10:38,I,2026-02-22 00:20:02,,411225.154726363,229052.374877454,당구장업,사립,,0.0,0.0,0.0,0.0,,,,한별당구장_울산광역시남구달동1357-8
165,당구장업,10_32_01_P,5050000,CDFH3301082026000002,2026-02-19,,1,영업/정상,13,영업중,,,,,0547756987,,,경상북도 경주시 양남면 나아리 412-9,"경상북도 경주시 양남면 동해안로 659, 1층",38219,행운당구장,2026-02-19 11:42:27,I,2026-02-21 00:20:05,,423543.898888689,247358.802634602,당구장업,사립,,0.0,0.0,0.0,0.0,,,,행운당구장_경상북도경주시양남면나아리412-9
151,당구장업,10_32_01_P,3670000,CDFH3301082026000001,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,대전광역시 유성구 궁동 410-2,"대전광역시 유성구 대학로151번길 39, 태양빌딩 2층 (궁동)",34137,오늘도탁구포켓볼 충남대점,2026-02-13 13:09:47,I,2026-02-15 00:20:02,,231341.380378065,318012.204634096,당구장업,사립,,0.0,0.0,731.04,0.0,,,,오늘도탁구포켓볼충남대점_대전광역시유성구궁동410-2
152,당구장업,10_32_01_P,5330000,CDFH3301082026000001,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경상남도 통영시 도산면 법송리 1102-10 1층,"경상남도 통영시 도산면 동래길 6-1, 1층",53003,도산당구장,2026-02-13 15:58:43,I,2026-02-15 00:20:02,,324524.062504126,156847.606689943,당구장업,사립,,0.0,0.0,0.0,0.0,,,,도산당구장_경상남도통영시도산면법송리1102-101층
153,당구장업,10_32_01_P,5710000,CDFH3301082026000004,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 서원구 성화동 739,"충청북도 청주시 서원구 장전로12번길 33, 6층 (성화동)",28614,대왕당구장,2026-02-13 15:06:43,I,2026-02-15 00:20:02,,240018.801885343,346230.604077008,당구장업,사립,,0.0,0.0,0.0,0.0,,,,대왕당구장_충청북도청주시서원구성화동739
145,당구장업,10_32_01_P,4251000,CDFH3301082026000001,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 홍천군 홍천읍 신장대리 70-6,"강원특별자치도 홍천군 홍천읍 홍천로5길 18, 3층",25136,백야당구장,2026-02-12 16:46:01,I,2026-02-14 00:20:02,,277827.374997511,465657.730565622,당구장업,사립,,0.0,0.0,0.0,0.0,,,,백야당구장_강원특별자치도홍천군홍천읍신장대리70-6
144,당구장업,10_32_01_P,5600000,CDFH3301082026000001,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,경기도 포천시 소흘읍 송우리 107-2,"경기도 포천시 소흘읍 솔모루로 98-6, 2층",11174,쓰리스타 포켓볼,2026-02-12 18:02:15,I,2026-02-14 00:20:02,,212979.076622352,480778.278149272,당구장업,사립,,0.0,0.0,1222.0,0.0,,,,쓰리스타포켓볼_경기도포천시소흘읍송우리107-2
131,당구장업,10_32_01_P,3040000,CDFH3301082026000001,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 화양동 46-2,"서울특별시 광진구 동일로24길 54, 지하 1층 (화양동)",05019,52HZ포캤본,2026-02-11 09:01:03,I,2026-02-13 00:20:38,,205933.098037106,448988.06596019,당구장업,사립,,0.0,0.0,648.15,0.0,,,,52HZ포캤본_서울특별시광진구화양동46-2
129,당구장업,10_32_01_P,4870000,CDFH3301082026000001,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,전라남도 구례군 산동면 관산리 713-1,"전라남도 구례군 산동면 관산구산길 1, 2층 202호",57604,우리당구장,2026-02-11 08:44:27,I,2026-02-13 00:20:38,,241809.121522242,202268.156833094,당구장업,사립,,0.0,0.0,0.0,0.0,,,,우리당구장_전라남도구례군산동면관산리713-1
132,당구장업,10_32_01_P,3930000,CDFH3301082026000001,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 와동 679-10,"경기도 안산시 단원구 와동로 24, 3층 (와동)",15265,봄봄봄 당구클럽,2026-02-11 14:51:17,I,2026-02-13 00:20:38,,184692.09,425654.705,당구장업,사립,,0.0,0.0,0.0,0.0,,,,봄봄봄당구클럽_경기도안산시단원구와동679-10
130,당구장업,10_32_01_P,5710000,CDFH3301082026000003,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 상당구 용암동 3071 LOHAS,"충청북도 청주시 상당구 중고개로141번길 13-12, LOHAS 206호 (용암동)",28808,디딤 당구장,2026-02-11 12:29:15,I,2026-02-13 00:20:38,,246083.267053832,346250.419327417,당구장업,사립,,0.0,0.0,0.0,0.0,,,,디딤당구장_충청북도청주시상당구용암동3071LOHAS
113,당구장업,10_32_01_P,4620000,CDFH3301082026000002,2026-02-10,,1,영업/정상,13,영업중,,,,,0416723885,,,충청남도 태안군 태안읍 동문리 483-10,"충청남도 태안군 태안읍 중앙로 73, 2층",32141,킹 당구장,2026-02-10 10:19:33,I,2026-02-12 00:20:02,,137183.495555779,361647.103446836,당구장업,사립,,0.0,0.0,0.0,0.0,,,,킹당구장_충청남도태안군태안읍동문리483-10
112,당구장업,10_32_01_P,4090000,CDFH3301082026000002,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 통진읍 서암리 717-5,"경기도 김포시 통진읍 조강로 48, 지하 1층",10018,one.Q(원.큐),2026-02-10 10:09:33,I,2026-02-12 00:20:02,,164691.404167827,465403.773604362,당구장업,사립,,0.0,0.0,677.97,0.0,,,,one.Q(원.큐)_경기도김포시통진읍서암리717-5
115,당구장업,10_32_01_P,5410000,CDFH3301082026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,경상남도 창녕군 남지읍 남지리 978-5,"경상남도 창녕군 남지읍 남지중앙1길 59, 3층",50356,명당당구클럽,2026-02-10 17:04:09,I,2026-02-12 00:20:02,,334037.130377125,211263.406623154,당구장업,사립,,0.0,0.0,0.0,0.0,,,,명당당구클럽_경상남도창녕군남지읍남지리978-5
116,당구장업,10_32_01_P,3660000,CDFH3301082026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 괴정동 424-27,"대전광역시 서구 도솔로 380, 5층 (괴정동)",35299,엠브이피 당구장,2026-02-10 09:52:11,I,2026-02-12 00:20:02,,234768.461926705,315577.197227721,당구장업,사립,,0.0,0.0,2225.87,0.0,,,,엠브이피당구장_대전광역시서구괴정동424-27
114,당구장업,10_32_01_P,3240000,CDFH3301082026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,"서울특별시 강동구 성내동 439-5 태천빌딩 102,3호","서울특별시 강동구 양재대로85길 14, 태천빌딩 (성내동)",05405,길당구장,2026-02-10 09:28:24,I,2026-02-12 00:20:02,,211775.882753999,446940.608800863,당구장업,사립,,0.0,0.0,0.0,0.0,,,,"길당구장_서울특별시강동구성내동439-5태천빌딩102,3호"
96,당구장업,10_32_01_P,5670000,CDFH3301082026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 성산구 상남동 22-1 봉림빌딩,"경상남도 창원시 성산구 마디미로43번길 2, 봉림빌딩 401,402호 (상남동)",51496,성산당구클럽,2026-02-09 10:25:19,I,2026-02-11 00:20:41,,353185.631715754,192549.085920637,당구장업,사립,,0.0,0.0,0.0,0.0,,,,성산당구클럽_경상남도창원시성산구상남동22-1봉림빌딩
88,당구장업,10_32_01_P,3990000,CDFH3301082026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 진접읍 장현리 381-19,"경기도 남양주시 진접읍 장현로 91, 2층",12014,ONE BILLIARDS,2026-02-06 13:46:26,I,2026-02-08 00:20:01,,216002.80621494,468474.161512405,당구장업,사립,,0.0,0.0,0.0,0.0,,,,ONEBILLIARDS_경기도남양주시진접읍장현리381-19
89,당구장업,10_32_01_P,3390000,CDFH3301082026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,부산광역시 사상구 주례동 1241-14 6층,"부산광역시 사상구 백양대로 370, 6층 (주례동)",46997,메가톤 빌리아드,2026-02-06 14:14:35,I,2026-02-08 00:20:01,,383210.628296235,185615.449055573,당구장업,사립,,0.0,0.0,0.0,0.0,,,,메가톤빌리아드_부산광역시사상구주례동1241-146층
76,당구장업,10_32_01_P,3470000,CDFH3301082026000001,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달서구 본리동 1208-1,"대구광역시 달서구 용산로 27, 3층 (본리동)",42691,에이스 당구장,2026-02-05 12:27:06,I,2026-02-07 00:20:02,,338197.097632332,261037.347956012,당구장업,사립,,0.0,0.0,0.0,0.0,,,,에이스당구장_대구광역시달서구본리동1208-1
51,당구장업,10_32_01_P,3780000,CDFH3301082026000001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 360-3 이코노샤르망 505호,"경기도 성남시 분당구 장미로 86, 이코노샤르망 505,506호 (야탑동)",13506,당구야놀자 분당야탑역점,2026-02-04 15:54:21,I,2026-02-06 00:20:02,,211458.576532861,434607.065790838,당구장업,사립,,0.0,0.0,0.0,0.0,,,,당구야놀자분당야탑역점_경기도성남시분당구야탑동360-3이코노샤르망505호
52,당구장업,10_32_01_P,4810000,CDFH3301082026000001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,전라남도 여수시 교동 641,"전라남도 여수시 충무로 38-3, 3층 (교동)",59735,THE WIN 86 BILLIARD CLUB,2026-02-04 13:46:23,I,2026-02-06 00:20:02,,266922.745941044,138181.182112468,당구장업,사립,,0.0,0.0,811.62,0.0,,,,THEWIN86BILLIARDCLUB_전라남도여수시교동641
53,당구장업,10_32_01_P,3530000,CDFH3301082026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 논현동 676-7 6층,"인천광역시 남동구 앵고개로934번길 51, 6층 (논현동)",21673,감조아,2026-02-03 11:45:54,I,2026-02-06 00:20:02,,176563.935242504,433165.659128108,당구장업,사립,,0.0,0.0,0.0,0.0,,,,감조아_인천광역시남동구논현동676-76층
49,당구장업,10_32_01_P,3210000,CDFH3301082026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 양재동 327-3,"서울특별시 서초구 동산로 10, 2층 202호 (양재동)",06787,JB 당구클럽,2026-02-03 10:21:27,I,2026-02-06 00:20:02,,203552.203018543,440775.291119782,당구장업,사립,,0.0,0.0,1829.69,0.0,,,,JB당구클럽_서울특별시서초구양재동327-3
50,당구장업,10_32_01_P,4791000,CDFH3301082026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 부안군 부안읍 서외리 42-64 취미세탁소,"전북특별자치도 부안군 부안읍 번영로 103, 취미세탁소 2층",56309,묘기당구장,2026-02-03 15:13:40,I,2026-02-06 00:20:02,,175669.020525425,247445.054664397,당구장업,사립,,0.0,0.0,790.62,0.0,,,,묘기당구장_전북특별자치도부안군부안읍서외리42-64취미세탁소
173,당구장업,10_32_01_P,3650000,CDFH3301082025000002,2025-12-18,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 산성동 281-14,"대전광역시 중구 보문산로 55, 3층 (산성동)",35012,007 당구클럽,2026-02-19 17:43:33,U,2026-02-21 02:40:00,,234653.03611948,311642.086582548,당구장업,사립,,0.0,0.0,0.0,0.0,,,,007당구클럽_대전광역시중구산성동281-14
219,당구장업,10_32_01_P,3540000,CDFH3301082025000007,2025-11-04,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부평동 10-187 백인빌딩,"인천광역시 부평구 길주남로102번길 5, 백인빌딩 2층 (부평동)",21352,럭키당구장,2026-02-25 15:39:28,U,2026-02-27 02:40:00,,176333.692983993,444664.05413772,당구장업,사립,,0.0,0.0,0.0,0.0,,,,럭키당구장_인천광역시부평구부평동10-187백인빌딩
124,당구장업,10_32_01_P,3350000,CDFH3301082025000004,2025-09-26,,3,폐업,3,폐업,2026-02-10,,,,,,,부산광역시 금정구 부곡동 20-10,"부산광역시 금정구 오륜대로 31, 지하 1층 (부곡동)",46253,위너 당구클럽,2026-02-10 14:11:29,U,2026-02-12 02:40:00,,390667.611858809,195693.670352188,당구장업,사립,,0.0,0.0,0.0,0.0,,,,위너당구클럽_부산광역시금정구부곡동20-10
107,당구장업,10_32_01_P,4060000,CDFH3301082025000006,2025-07-07,,1,영업/정상,13,영업중,,,,,,,,경기도 파주시 동패동 1694-2 교하일번가빌딩,"경기도 파주시 청석로 256, 교하일번가빌딩 1동 5층 06호 (동패동)",10874,하나 포켓볼 당구 하우스,2026-02-09 10:54:33,U,2026-02-11 02:40:00,,175046.490006222,469174.491517861,당구장업,사립,,0.0,0.0,0.0,0.0,,,,하나포켓볼당구하우스_경기도파주시동패동1694-2교하일번가빌딩
139,당구장업,10_32_01_P,3560000,CDFH3301082025000001,2025-07-03,,1,영업/정상,13,영업중,,,,,032-561-3972,,,인천광역시 서구 청라동 157-21 청라한신더휴커낼웨이,"인천광역시 서구 청라커낼로260번길 27, 청라한신더휴커낼웨이 B123~B126호 (청라동)",22762,뉴빌스퀘어 당구클럽,2026-02-11 12:39:15,U,2026-02-13 02:40:00,,168769.960763554,447843.914787161,당구장업,사립,,0.0,0.0,0.0,0.0,,,,뉴빌스퀘어당구클럽_인천광역시서구청라동157-21청라한신더휴커낼웨이
44,당구장업,10_32_01_P,5540000,CDFH3301082025000004,2025-05-20,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 경안동 433-16 성운빌딩,"경기도 광주시 포돌이로 3, 성운빌딩 5층 (경안동)",12752,황태자 당구클럽,2026-01-30 08:32:02,U,2026-02-04 11:04:37,,222112.699248701,434755.851138162,당구장업,사립,,0.0,0.0,0.0,0.0,,,,황태자당구클럽_경기도광주시경안동433-16성운빌딩
195,당구장업,10_32_01_P,3670000,CDFH3301082025000002,2025-04-11,,1,영업/정상,13,영업중,,,,,042-273-3838,,,대전광역시 유성구 지족동 884-4,"대전광역시 유성구 은구비로 12, 3층 (지족동)",34087,대양당구장,2026-02-23 09:15:03,U,2026-02-25 02:40:00,,228312.649225864,319478.453875036,당구장업,사립,,0.0,0.0,1696.4,0.0,,,,대양당구장_대전광역시유성구지족동884-4
94,당구장업,10_32_01_P,4170000,CDFH3301082025000001,2025-04-02,,1,영업/정상,13,영업중,,,,,,,,경기도 양평군 양평읍 양근리 405-1,"경기도 양평군 양평읍 양평시장길 26, 2층",12556,골드당구클럽,2026-02-06 13:19:42,U,2026-02-08 02:40:00,,243353.387728301,443319.472230647,당구장업,사립,,0.0,0.0,0.0,0.0,,,,골드당구클럽_경기도양평군양평읍양근리405-1
188,당구장업,10_32_01_P,3550000,CDFH3301082025000001,2025-01-14,,3,폐업,3,폐업,2026-02-19,,,,,,,인천광역시 계양구 병방동 402 3층,"인천광역시 계양구 계양산로215번길 4, 3층 (병방동)",21027,시장 당구장,2026-02-20 11:04:52,U,2026-02-22 02:40:00,,176981.178052926,449536.890510131,당구장업,사립,,0.0,0.0,0.0,0.0,,,,시장당구장_인천광역시계양구병방동4023층
143,당구장업,10_32_01_P,3620000,CDFH3301082024000007,2024-11-26,,1,영업/정상,13,영업중,,,,,,,,광주광역시 북구 운암동 936-5,"광주광역시 북구 북문대로103번길 28-2, 3층 (운암동)",61257,유레카 당구장,2026-02-11 11:23:57,U,2026-02-13 02:40:00,,188479.544848755,186605.698834833,당구장업,사립,,0.0,0.0,0.0,0.0,,,,유레카당구장_광주광역시북구운암동936-5
227,당구장업,10_32_01_P,3530000,CDFH3301082024000004,2024-11-07,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 도림동 672-10 3층,"인천광역시 남동구 논고개로 299, 3층 (도림동)",21645,도림 당구장,2026-02-26 11:09:48,U,2026-02-28 02:40:00,,175805.550474721,435038.14391262,당구장업,사립,,0.0,0.0,0.0,0.0,,,,도림당구장_인천광역시남동구도림동672-103층
90,당구장업,10_32_01_P,5600000,CDFH3301082024000001,2024-08-05,,1,영업/정상,13,영업중,,,,,,,,경기도 포천시 신읍동 216-12,"경기도 포천시 학동로 34, 2층 (신읍동)",11143,YB 당구클럽,2026-02-06 15:24:09,U,2026-02-08 02:40:00,,217844.723437192,488897.330249394,당구장업,사립,,0.0,0.0,0.0,0.0,,,,YB당구클럽_경기도포천시신읍동216-12
157,당구장업,10_32_01_P,4810000,CDFH3301082024000002,2024-07-18,,1,영업/정상,13,영업중,,,,,,,,전라남도 여수시 돌산읍 우두리 1088-3,"전라남도 여수시 돌산읍 강남동로 41, 4층",59769,knb당구,2026-02-13 11:06:27,U,2026-02-15 02:40:00,,269135.15,135843.585,당구장업,사립,,0.0,0.0,554.73,0.0,,,,knb당구_전라남도여수시돌산읍우두리1088-3
34,당구장업,10_32_01_P,4090000,CDFH3301082024000002,2024-07-12,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 마산동 658-1,"경기도 김포시 김포한강8로148번길 88, 101호 (마산동)",10068,마마큐 공방,2026-01-30 09:18:39,U,2026-02-04 11:04:37,,168751.838168418,459199.715414981,당구장업,사립,,0.0,0.0,0.0,0.0,,,,마마큐공방_경기도김포시마산동658-1
156,당구장업,10_32_01_P,3600000,CDFH3301082024000001,2024-06-24,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 화정동 179-33,"광주광역시 서구 군분2로 12, 1동 2층 (화정동)",61978,J 당구클럽,2026-02-13 09:32:09,U,2026-02-15 02:40:00,,189112.202104808,183892.65158071,당구장업,사립,,0.0,1.0,814.24,0.0,,,,J당구클럽_광주광역시서구화정동179-33
42,당구장업,10_32_01_P,3180000,CDFH3301082024000002,2024-04-15,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 대림동 1082-1 현암빌딩,"서울특별시 영등포구 디지털로 349, 현암빌딩 4층 401호 (대림동)",07421,思源撞球(사원당구장),2026-01-30 18:07:19,U,2026-02-04 11:04:37,,191022.269134638,442988.981054574,당구장업,사립,,0.0,0.0,0.0,0.0,,,,思源撞球(사원당구장)_서울특별시영등포구대림동1082-1현암빌딩
102,당구장업,10_32_01_P,5150000,CDFH3301082003000016,2024-02-27,,3,폐업,3,폐업,2026-01-30,,,,834-3331,,769-841,경상북도 의성군 옥산면 입암리 1105-40,경상북도 의성군 옥산면 입암1길 44,,청옥당구장,2026-02-09 14:35:12,U,2026-02-11 02:40:00,,361716.601817437,323701.888047951,당구장업,사립,,0.0,0.0,83.7,0.0,,,,청옥당구장_경상북도의성군옥산면입암리1105-40
205,당구장업,10_32_01_P,3930000,CDFH3301082024000001,2024-02-02,,1,영업/정상,13,영업중,,,,,032-388-8588,,,경기도 안산시 단원구 대부북동 1844-5 201호,"경기도 안산시 단원구 대부황금로 1478, 201호 (대부북동)",15638,마니아클럽,2026-02-24 11:37:23,U,2026-02-26 02:40:00,,162129.150304178,420560.060319293,당구장업,사립,,0.0,0.0,0.0,0.0,,,,마니아클럽_경기도안산시단원구대부북동1844-5201호
24,당구장업,10_32_01_P,3370000,CDFH3301082024000001,2024-01-29,,1,영업/정상,13,영업중,,,,,,,,부산광역시 연제구 연산동 490-11,"부산광역시 연제구 과정로 111, 3층 (연산동)",47587,천당구장,2026-02-02 14:46:19,U,2026-02-04 02:40:00,,391848.60666001,188940.283342166,당구장업,사립,,0.0,1.0,985.98,0.0,,,,천당구장_부산광역시연제구연산동490-11
59,당구장업,10_32_01_P,3390000,CDFH3301082024000001,2024-01-12,,1,영업/정상,13,영업중,,,,,,,,부산광역시 사상구 덕포동 416-30,"부산광역시 사상구 사상로310번길 13, 2층 (덕포동)",46949,덕포 중흥 당구클럽,2026-02-04 14:48:14,U,2026-02-06 02:40:00,,380706.062550282,187715.412980585,당구장업,사립,,0.0,0.0,0.0,0.0,,,,덕포중흥당구클럽_부산광역시사상구덕포동416-30
150,당구장업,10_32_01_P,4231000,CDFH3301082023000001,2023-12-20,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 속초시 교동 977-17,"강원특별자치도 속초시 먹거리3길 11, 유승빌딩 2층 (교동)",24858,판테온당구클럽,2026-02-12 15:21:23,U,2026-02-14 02:40:00,,337836.650059913,522326.422145512,당구장업,사립,,0.0,0.0,941.09,0.0,,,,판테온당구클럽_강원특별자치도속초시교동977-17
142,당구장업,10_32_01_P,3530000,CDFH3301082023000005,2023-11-07,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 만수동 870-7 동성빌딩,"인천광역시 남동구 만수로19번길 3, 동성빌딩 3층 (만수동)",21524,굿타임당구장,2026-02-11 17:11:47,U,2026-02-13 02:40:00,,176113.546127046,439675.259449197,당구장업,사립,,0.0,0.0,0.0,0.0,,,,굿타임당구장_인천광역시남동구만수동870-7동성빌딩
222,당구장업,10_32_01_P,3740000,CDFH3301082023000009,2023-11-06,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 장안구 송죽동 495-13 명성,"경기도 수원시 장안구 경수대로 965, 명성 4층 (송죽동)",16304,AJ캐롬클럽,2026-02-25 14:23:34,U,2026-02-27 02:40:00,,200368.9926417,422425.168423484,당구장업,사립,,0.0,0.0,0.0,0.0,,,,AJ캐롬클럽_경기도수원시장안구송죽동495-13명성
98,당구장업,10_32_01_P,3340000,CDFH3301082023000003,2023-08-18,,1,영업/정상,13,영업중,,,,,,,,부산광역시 사하구 다대동 33-2,"부산광역시 사하구 다송로 38, 3층 (다대동)",49518,대양당구장,2026-02-09 16:19:49,U,2026-02-11 02:40:00,,380732.415177308,175679.232956844,당구장업,사립,,0.0,0.0,1430.35,0.0,,,,대양당구장_부산광역시사하구다대동33-2
204,당구장업,10_32_01_P,4020000,CDFH3301082023000001,2023-05-12,,1,영업/정상,13,영업중,,,,,031-477-9859,,,경기도 군포시 금정동 765 두현타워 106호,"경기도 군포시 당산로 104, 두현타워 106호 (금정동)",15830,두현당구클럽,2026-02-24 09:22:13,U,2026-02-26 02:40:00,,195183.703613233,428772.639773036,당구장업,사립,,0.0,0.0,0.0,0.0,,,,두현당구클럽_경기도군포시금정동765두현타워106호
127,당구장업,10_32_01_P,3270000,CDFH3301082022000002,2022-07-06,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동구 범일동 830-32,"부산광역시 동구 조방로49번길 24, 3층 (범일동)",48744,포지션 당구장,2026-02-10 17:59:29,U,2026-02-12 02:40:00,,387669.118657463,184114.327108354,당구장업,사립,,0.0,0.0,0.0,0.0,,,,포지션당구장_부산광역시동구범일동830-32
