번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
169,동물미용업,02_03_11_P,5530000,577000004920240016,2024-03-07,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 장지동  **** 레이크 반도유보라 아이비파크 *.* 근린생활시설 ****동 B***호,"경기도 화성시 동탄구 동탄대로*길 **, ****동 B***호 (장지동, 레이크 반도유보라 아이비파크 *.*)",18504,포브펫살롱(Pov Petsalon),2024-03-07 10:36:30,I,2026-02-04 01:35:23,,210346.68023858,406775.043274146,동물미용업,동물미용업(일반),000,0,,포브펫살롱(PovPetsalon)_경기도화성시동탄구장지동****레이크반도유보라아이비파크*.*근린생활시설****동B***호
264,동물미용업,02_03_11_P,5530000,574000004920240015,2024-03-06,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 남양읍 남양리 **** 화성남양 시티프라디움*차,"경기도 화성시 만세구 남양읍 남양로***번길 **, *동 B***호 (화성남양 시티프라디움*차)",18264,다듬펫살롱,2024-03-06 10:12:12,I,2026-02-04 01:35:23,,185184.556148664,412436.413583117,동물미용업,동물미용업(일반),000,0,,다듬펫살롱_경기도화성시만세구남양읍남양리****화성남양시티프라디움*차
238,동물미용업,02_03_11_P,5530000,576000004920240014,2024-03-04,,1,영업/정상,0,정상,,,,,031-221-1321,0,,경기도 화성시 병점구 병점동  ***-*,"경기도 화성시 병점구 떡전골로 **-*, ***호 (병점동)",18412,bbodog(뽀독),2025-04-14 16:40:57,I,2026-02-04 01:35:23,,203069.818046226,411455.646672319,동물미용업,동물미용업(일반),000,0,,bbodog(뽀독)_경기도화성시병점구병점동***-*
263,동물미용업,02_03_11_P,5530000,574000004920240012,2024-02-27,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 향남읍 하길리 **** 서봉마을 모아엘가,"경기도 화성시 만세구 향남읍 상신하길로***번길 **, ***(상가)동 ***호 (서봉마을 모아엘가)",18611,러키몽,2024-02-28 15:51:11,I,2026-02-04 01:35:23,,192229.90623722,401221.663505904,동물미용업,동물미용업(일반),000,0,,러키몽_경기도화성시만세구향남읍하길리****서봉마을모아엘가
168,동물미용업,02_03_11_P,5530000,577000004920240010,2024-02-01,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄순환대로**길 **-*, ***호 (산척동)",18502,바로펫살롱,2024-02-01 10:22:18,I,2026-02-04 01:35:23,,210746.416372582,407782.596504699,동물미용업,동물미용업(일반),000,0,,바로펫살롱_경기도화성시동탄구산척동***-*
261,동물미용업,02_03_11_P,5530000,576000004920240009,2024-02-01,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 병점구 병점동  ***-*,"경기도 화성시 병점구 경기대로****번길 **, ***호 (병점동)",18411,뽀댕뽀댕,2024-02-01 09:22:40,I,2026-02-04 01:35:23,,203367.68776536,411697.943375968,동물미용업,동물미용업(일반),000,0,,뽀댕뽀댕_경기도화성시병점구병점동***-*
131,동물미용업,02_03_11_P,5530000,575000004920240008,2024-01-30,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 상리 **-***,"경기도 화성시 효행구 봉담읍 샘마을길 **, *동 ***호",18316,꽁이네,2024-02-08 16:59:06,I,2026-02-04 01:35:23,,195672.49556455,412750.879159673,동물미용업,동물미용업(일반),000,0,,꽁이네_경기도화성시효행구봉담읍상리**-***
262,동물미용업,02_03_11_P,5530000,574000004920240006,2024-01-29,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 새솔동 ** 송산그린시티 이지더원 레이크뷰 아파트,"경기도 화성시 만세구 수노을*로 ***, 상가*동 B***호 (새솔동, 송산그린시티 이지더원 레이크뷰 아파트)",18237,댕이컷,2024-01-29 15:10:12,I,2026-02-04 01:35:23,,184233.59902174,420241.338771808,동물미용업,동물미용업(일반),000,0,,댕이컷_경기도화성시만세구새솔동**송산그린시티이지더원레이크뷰아파트
130,동물미용업,02_03_11_P,5530000,575000004920240007,2024-01-29,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 와우리 *** 봉담 센트럴 푸르지오,"경기도 화성시 효행구 봉담읍 와우로**번길 **, ***호 (봉담 센트럴 푸르지오)",18320,와우,2024-01-29 16:46:06,I,2026-02-04 01:35:23,,197047.300565622,412351.659811665,동물미용업,동물미용업(일반),000,0,,와우_경기도화성시효행구봉담읍와우리***봉담센트럴푸르지오
399,동물미용업,02_03_11_P,3630000,363000004920240003,2024-01-29,,1,영업/정상,0,정상,,,,,,0,,광주광역시 광산구 수완동 ***,광주광역시 광산구 상완길 *** (수완동),62245,더 이롭개,2026-02-13 08:32:19,U,2026-02-15 02:40:00,,184420.131965462,189530.773947518,동물미용업,동물미용업(일반),000,0,,더이롭개_광주광역시광산구수완동***
260,동물미용업,02_03_11_P,5530000,576000004920240005,2024-01-25,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 병점구 진안동  ***-*,"경기도 화성시 병점구 병점*로 **, 지성*차 상가 ***호 (진안동)",18399,인생멍컷,2024-06-28 11:29:14,I,2026-02-04 01:35:23,,203469.519978616,412630.202120825,동물미용업,동물미용업(일반),000,0,,인생멍컷_경기도화성시병점구진안동***-*
167,동물미용업,02_03_11_P,5530000,577000004920240004,2024-01-22,,3,폐업,2,폐업,2025-09-12,,,,,0,,경기도 화성시 동탄구 오산동  ***-** 동탄역 예미지 시그너스,"경기도 화성시 동탄구 동탄역로 ***, *층 L*-***호 (오산동, 동탄역 예미지 시그너스)",18478,에브리캣,2025-09-18 16:34:33,I,2026-02-04 01:35:23,,208530.109639187,411371.990063519,동물미용업,동물미용업(일반),000,0,,에브리캣_경기도화성시동탄구오산동***-**동탄역예미지시그너스
325,동물미용업,02_03_11_P,4090000,409000004920240001,2024-01-17,,3,폐업,2,폐업,2026-02-04,,,,,0,,경기도 김포시 양촌읍 구래리 ***-*,"경기도 김포시 양촌읍 듬박로 **-*, *층",10045,개밥도둑&amp;개털도둑,2026-02-05 10:16:54,U,2026-02-07 02:40:00,,166600.201629379,459395.263009974,동물미용업,동물미용업(일반),000,0,,개밥도둑&amp;개털도둑_경기도김포시양촌읍구래리***-*
129,동물미용업,02_03_11_P,5530000,575000004920240003,2024-01-12,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 동화리 ***-*,"경기도 화성시 효행구 봉담읍 동화길 **-*, *층 ***호",18302,멍스럽개,2025-03-18 11:12:55,I,2026-02-04 01:35:23,,196304.592142073,412713.256017788,동물미용업,동물미용업(일반),000,0,,멍스럽개_경기도화성시효행구봉담읍동화리***-*
443,동물미용업,02_03_11_P,5530000,574000004920240002,2024-01-11,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 남양읍 남양리 ****-*,"경기도 화성시 만세구 남양읍 역골중앙로 **-**, ***호",18271,"디어, 노블",2026-02-24 13:32:07,U,2026-02-26 02:40:00,,184963.233222961,411699.90876814,동물미용업,동물미용업(일반),000,0,,"디어,노블_경기도화성시만세구남양읍남양리****-*"
362,동물미용업,02_03_11_P,5530000,577000004920240001,2024-01-10,,4,취소/말소/만료/정지/중지,4,말소,2026-02-10,,,,,0,,경기도 화성시 동탄구 오산동  *** 동탄역 반도유보라 아이비파크 *.*,"경기도 화성시 동탄구 동탄광역환승로 **, ***동 ***호 (오산동, 동탄역 반도유보라 아이비파크 *.*)",18479,아루몽,2026-02-10 10:16:29,U,2026-02-12 02:40:00,,207837.125920738,411244.467786399,동물미용업,동물미용업(일반),000,0,,아루몽_경기도화성시동탄구오산동***동탄역반도유보라아이비파크*.*
166,동물미용업,02_03_11_P,5530000,577000004920230038,2023-12-22,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 반송동  **-**,"경기도 화성시 동탄구 동탄반송길 *, ***호 (반송동)",18434,댕'스터치,2023-12-22 10:16:06,I,2026-02-04 01:35:23,,205591.615370036,411897.185261188,동물미용업,동물미용업(일반),000,0,,댕'스터치_경기도화성시동탄구반송동**-**
236,동물미용업,02_03_11_P,5530000,574000004920230037,2023-12-19,,1,영업/정상,0,정상,,,,,031-352-9000,0,,경기도 화성시 만세구 향남읍 평리 **-**,경기도 화성시 만세구 향남읍 평*길 **-*,18593,퍼피랜드,2024-01-02 18:00:14,I,2026-02-04 01:35:23,,191859.978419342,403346.763632582,동물미용업,동물미용업(일반),000,0,,퍼피랜드_경기도화성시만세구향남읍평리**-**
421,동물미용업,02_03_11_P,3540000,354000004920230023,2023-12-18,,1,영업/정상,0,정상,,,,,,0,,인천광역시 부평구 부개동 ***-** *층 ***호,"인천광역시 부평구 수변로***번길 **, *층 ***호 (부개동)",21398,도그룸 (DO GROOM),2026-02-20 13:02:12,U,2026-02-22 02:40:00,,177019.321116276,443584.021471914,동물미용업,동물미용업(일반),000,0,,도그룸(DOGROOM)_인천광역시부평구부개동***-***층***호
446,동물미용업,02_03_11_P,4191000,419100004920230013,2023-12-14,,4,취소/말소/만료/정지/중지,4,말소,2026-02-24,,,,,0,,강원특별자치도 원주시 문막읍 동화리 ****-**,"강원특별자치도 원주시 문막읍 세오름길 *, *층",26363,댕댕이 호텔,2026-02-24 13:57:23,U,2026-02-26 02:40:00,,273472.850849289,425727.505611011,동물미용업,동물미용업(일반),000,0,,댕댕이호텔_강원특별자치도원주시문막읍동화리****-**
165,동물미용업,02_03_11_P,5530000,577000004920230036,2023-12-05,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄대로*길 *, 산척호수프라자 B***호 (산척동)",18501,오늘도예쁘개,2024-05-01 13:30:59,I,2026-02-04 01:35:23,,209507.236891558,407438.680250299,동물미용업,동물미용업(일반),000,0,,오늘도예쁘개_경기도화성시동탄구산척동***-*
447,동물미용업,02_03_11_P,3230000,323000004920230016,2023-11-17,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 석촌동 ***-*,"서울특별시 송파구 가락로 **, *층 (석촌동)",5695,옐레드 애견유치원&애견호텔 송파헬리오시티점,2026-02-24 11:38:32,U,2026-02-26 02:40:00,,209181.665,444214.415,동물미용업,동물미용업(일반),000,0,,옐레드애견유치원&애견호텔송파헬리오시티점_서울특별시송파구석촌동***-*
163,동물미용업,02_03_11_P,5530000,577000004920230035,2023-11-07,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 영천동  ***-* 에이팩시티,"경기도 화성시 동탄구 동탄순환대로 ***, 에이팩시티 B***호 (영천동)",18471,"마루,킁킁",2025-06-18 09:50:05,I,2026-02-04 01:35:23,,208603.217648405,411878.01945484,동물미용업,동물미용업(일반),000,0,,"마루,킁킁_경기도화성시동탄구영천동***-*에이팩시티"
128,동물미용업,02_03_11_P,5530000,575000004920230034,2023-11-01,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 상리 ***-*,"경기도 화성시 효행구 봉담읍 장등*길 **-**, *층",18314,솜이랑,2023-11-01 15:08:50,I,2026-02-04 01:35:23,,195117.986371528,413449.254903011,동물미용업,동물미용업(일반),000,0,,솜이랑_경기도화성시효행구봉담읍상리***-*
438,동물미용업,02_03_11_P,4671000,467100004920230006,2023-10-27,,4,취소/말소/만료/정지/중지,4,말소,2026-02-02,,,,,0,,전북특별자치도 군산시 조촌동 ***-*,전북특별자치도 군산시 백릉로 ***-** (조촌동),54075,슈퍼스타멍,2026-02-24 16:19:05,U,2026-02-26 02:40:00,,176486.042502328,275002.84439615,동물미용업,동물미용업(일반),000,0,,슈퍼스타멍_전북특별자치도군산시조촌동***-*
127,동물미용업,02_03_11_P,5530000,575000004920230033,2023-09-26,,3,폐업,2,폐업,2024-06-27,,,,,0,,경기도 화성시 효행구 비봉면 유포리 ***,"경기도 화성시 효행구 비봉면 남이로 ***, 별관동 *층",18282,더 예쁘개,2024-07-12 15:26:41,I,2026-02-04 01:35:23,,185876.560551297,416412.079157546,동물미용업,동물미용업(일반),000,0,,더예쁘개_경기도화성시효행구비봉면유포리***
162,동물미용업,02_03_11_P,5530000,577000004920230032,2023-09-12,,3,폐업,2,폐업,2024-09-30,,,,,0,,경기도 화성시 동탄구 송동  ***-*,"경기도 화성시 동탄구 동탄순환대로*길 **-**, 지하*층 (송동)",18497,꼬모독,2024-10-07 15:09:02,I,2026-02-04 01:35:23,,208332.076471671,407279.163155028,동물미용업,동물미용업(일반),000,0,,꼬모독_경기도화성시동탄구송동***-*
335,동물미용업,02_03_11_P,3410000,341000004920230003,2023-09-04,,1,영업/정상,0,정상,,,,,,0,,대구광역시 중구 동인동*가 *** 힐스테이트 동인 센트럴,"대구광역시 중구 동덕로 ***, 상가동 ***호 (동인동*가, 힐스테이트 동인 센트럴)",41911,솜그루밍,2026-02-06 09:29:29,U,2026-02-08 02:40:00,,,,동물미용업,동물미용업(일반),000,0,,솜그루밍_대구광역시중구동인동*가***힐스테이트동인센트럴
164,동물미용업,02_03_11_P,5530000,577000004920230031,2023-08-28,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 동탄순환대로**길 **, ***-***호 (영천동)",18472,덕분이야모든개,2023-08-28 11:43:03,I,2026-02-04 01:35:23,,209629.14570309,411402.524925435,동물미용업,동물미용업(일반),000,0,,덕분이야모든개_경기도화성시동탄구영천동***-*
462,동물미용업,02_03_11_P,4701000,470100004920230001,2023-08-24,,1,영업/정상,0,정상,,,,,,0,,전북특별자치도 남원시 월락동 *** 풍산누리안아파트 상가 ***호,"전북특별자치도 남원시 낙현길 **, ***호 (월락동, 풍산누리안아파트)",55735,살랑구름,2026-02-26 17:02:47,U,2026-02-28 02:40:00,,237036.990990934,213931.404814927,동물미용업,동물미용업(일반),000,0,,살랑구름_전북특별자치도남원시월락동***풍산누리안아파트상가***호
32,동물미용업,02_03_11_P,5530000,577000004920230030,2023-08-09,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 반송동  **-*,"경기도 화성시 동탄구 동탄공원로*길 *-**, ***호 (반송동)",18436,꾸미독 동탄애견미용,2023-08-09 13:42:11,I,2026-02-04 01:35:23,,205411.285553379,411130.875020903,동물미용업,동물미용업(일반),000,0,,꾸미독동탄애견미용_경기도화성시동탄구반송동**-*
126,동물미용업,02_03_11_P,5530000,575000004920230029,2023-08-02,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 상리 ***-*,"경기도 화성시 효행구 봉담읍 장등*길 **-**, *층 ***호",18314,다온.댕,2023-08-02 17:54:05,I,2026-02-04 01:35:23,,195214.798913076,413144.50287064,동물미용업,동물미용업(일반),000,0,,다온.댕_경기도화성시효행구봉담읍상리***-*
275,동물미용업,02_03_11_P,5530000,576000004920230028,2023-07-28,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 병점구 반월동  **-* 호평프라자,"경기도 화성시 병점구 영통로**번길 **, 호평프라자 ***호 (반월동)",18379,레미네,2023-08-10 14:24:47,I,2026-02-04 01:35:23,,205785.327720307,414720.35950072,동물미용업,동물미용업(일반),000,0,,레미네_경기도화성시병점구반월동**-*호평프라자
125,동물미용업,02_03_11_P,5530000,575000004920230027,2023-07-21,,1,영업/정상,0,정상,,,,,0507-1359-6762,0,,경기도 화성시 효행구 봉담읍 상리 ***-*,"경기도 화성시 효행구 봉담읍 장등*길 **-**, ***호",18314,미용하냥,2023-08-10 14:24:34,I,2026-02-04 01:35:23,,195247.22124545,413173.220677067,동물미용업,동물미용업(일반),000,0,,미용하냥_경기도화성시효행구봉담읍상리***-*
235,동물미용업,02_03_11_P,5530000,574000004920230026,2023-07-19,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 향남읍 갈천리 *-*,경기도 화성시 만세구 향남읍 갈천웃말길 **,18625,도그노크,2023-07-19 15:31:57,I,2026-02-04 01:35:23,,197952.307612322,403233.519452394,동물미용업,동물미용업(일반),000,0,,도그노크_경기도화성시만세구향남읍갈천리*-*
31,동물미용업,02_03_11_P,5530000,577000004920230025,2023-07-17,,3,폐업,2,폐업,2024-01-04,,,,,0,,경기도 화성시 동탄구 반송동  **-* 동탄 플래티넘,"경기도 화성시 동탄구 동탄지성로 *, ***호 (반송동, 동탄 플래티넘)",18453,커피멍냥 앤 몽몽살롱,2024-01-04 17:51:45,I,2026-02-04 01:35:23,,206491.146821923,411458.976720896,동물미용업,동물미용업(일반),000,0,,커피멍냥앤몽몽살롱_경기도화성시동탄구반송동**-*동탄플래티넘
30,동물미용업,02_03_11_P,5530000,577000004920230024,2023-07-14,,3,폐업,2,폐업,2025-12-05,,,,,0,,경기도 화성시 동탄구 반송동  **-* 센트럴S타운,"경기도 화성시 동탄구 메타폴리스로 **-**, 센트럴S타운 B**호 (반송동)",18454,스마일퍼피 강아지분양 동탄점,2025-12-05 11:27:37,I,2026-02-04 01:35:23,,206353.979961509,411229.342613926,동물미용업,동물미용업(일반),000,0,,스마일퍼피강아지분양동탄점_경기도화성시동탄구반송동**-*센트럴S타운
