번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),용도지역,건물형태구분명,객실수,주택면적,방면적비율,소화기개수,단독경보형감지기개수,자동확산소화기대수,휴대용비상조명등대수,피난구유도등개수,유도표지개수,완강기대수,가스누설경보기대수,일산화탄소감지기대수,조식제공여부,오수처리시설용량,화장실수,화장실종류명,Unnamed: 46,record_key
99,농어촌민박업,03_11_08_P,4170000,AGCV041700002026000012,2026-01-23,,1,영업/정상,1,정상,,,,,,959.0,,,경기도 양평군 서종면 화서로471번길 24-3,12500.0,능곡,2026-02-03 17:29:06,I,2026-02-06 00:20:02,,236984.428514639,460897.008017812,관리지역,,1,108.03,108.03,2,2,2,1,0,2,0,1,2,,0.0,2,,,능곡_
525,농어촌민박업,03_11_08_P,4620000,AGCV046200002026000009,2026-01-22,,1,영업/정상,1,정상,,,,,,845.0,357-961,충청남도 태안군 안면읍 승언리 96-2,충청남도 태안군 안면읍 안면대로 3171-21,32166.0,솔숲하우스,2026-02-25 22:08:23,U,2026-02-27 02:40:00,,142459.315226282,333395.873089382,농업보호구역,,13,488.06,0.0,14,14,1,14,0,14,5,0,0,,0.0,14,,,솔숲하우스_충청남도태안군안면읍승언리96-2
241,농어촌민박업,03_11_08_P,5470000,AGCV054700002026000001,2026-01-20,,1,영업/정상,1,정상,,,,,,853.0,670-912,경상남도 거창군 가조면 수월리 1161-112,경상남도 거창군 가조면 월포1길 141-267,50118.0,여주현: 고천원,2026-02-06 09:59:57,U,2026-02-08 02:40:00,,,,계획관리지역,,1,154.25,0.0,3,6,1,2,2,0,0,1,1,,0.0,2,,,여주현:고천원_경상남도거창군가조면수월리1161-112
418,농어촌민박업,03_11_08_P,4510000,AGCV045100002026000001,2026-01-20,,1,영업/정상,1,정상,,,,,,428.0,355-883,충청남도 보령시 남포면 제석리 103-8,충청남도 보령시 남포면 봉덕삼현길 305-141,33499.0,아일랜드 가든,2026-02-13 11:14:49,U,2026-02-15 02:40:00,,162337.596587246,312932.997668106,,,1,191.21,0.0,4,4,1,4,2,1,0,0,0,,0.0,0,,,아일랜드가든_충청남도보령시남포면제석리103-8
398,농어촌민박업,03_11_08_P,4251000,AGCV042510002026000001,2026-01-19,,1,영업/정상,1,정상,,,,,,458.0,,강원특별자치도 홍천군 서석면 검산리 601-11,강원특별자치도 홍천군 서석면 검산길 78-18,25167.0,자연치유공간,2026-02-12 11:23:03,U,2026-02-14 02:40:00,,308460.083104447,467837.743263634,농림지역,,1,86.57,32.58,2,2,1,1,0,1,0,0,1,,0.0,1,,,자연치유공간_강원특별자치도홍천군서석면검산리601-11
286,농어촌민박업,03_11_08_P,3570000,AGCV035700002026000003,2026-01-16,,1,영업/정상,1,정상,,,,,,690.0,417-851,인천광역시 강화군 양도면 건평리 832-4,인천광역시 강화군 양도면 해안서로 420-48,23056.0,해담,2026-02-09 10:40:55,U,2026-02-11 02:40:00,,147823.241072878,463542.577073371,성장관리권역,,3,132.0,0.0,4,6,2,4,0,2,0,0,2,,10.0,0,,,해담_인천광역시강화군양도면건평리832-4
100,농어촌민박업,03_11_08_P,5440000,AGCV054400002026000002,2026-01-15,,1,영업/정상,1,정상,,,,,,898.0,,,경상남도 하동군 화개면 침점1길 5,52303.0,화개골,2026-02-04 09:14:51,I,2026-02-06 00:20:02,,257986.97427425,191141.22331943,계획관리지역,,1,181.81,0.0,4,7,1,7,0,1,0,0,0,,0.0,3,,,화개골_
240,농어촌민박업,03_11_08_P,4341000,AGCV043410002026000003,2026-01-15,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 고성군 현내면 금강산로 128,24706.0,게으른 초도리,2026-02-06 10:43:53,U,2026-02-08 02:40:00,,324911.528608145,554822.939025532,,,2,66.12,0.0,2,4,2,1,0,1,0,0,1,,0.0,0,,,게으른초도리_
2,농어촌민박업,03_11_08_P,4181000,AGCV041810002026000002,2026-01-08,,1,영업/정상,1,정상,,,,,,304.0,,강원특별자치도 춘천시 신동면 증리 304-16,강원특별자치도 춘천시 신동면 금병의숙1길 28-5,24412.0,스테이 모노담 (Monodam),2026-02-01 17:43:56,U,2026-02-03 02:40:00,,262988.073322714,479043.252024791,자연녹지지역,,2,58.05,0.0,2,2,1,2,0,1,0,1,1,,0.0,0,,,스테이모노담(Monodam)_강원특별자치도춘천시신동면증리304-16
368,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000005,2026-01-06,,1,영업/정상,1,정상,,,,,,347.0,695-966,제주특별자치도 제주시 조천읍 북촌리 1334,제주특별자치도 제주시 조천읍 북촌북길 44,63339.0,프롤로그,2026-02-11 11:44:27,U,2026-02-13 02:40:00,,171247.658188426,5993.59307971913,계획관리지역,,1,113.42,0.0,9,6,1,5,0,2,0,0,5,,0.0,2,,,프롤로그_제주특별자치도제주시조천읍북촌리1334
514,농어촌민박업,03_11_08_P,4080000,AGCV040800002026000001,2026-01-02,,1,영업/정상,1,정상,,,,,,498.0,,,경기도 안성시 양성면 산정산우물길 98,17501.0,산우물길민박,2026-02-25 18:34:09,I,2026-02-27 00:20:02,,217662.277343358,397636.898599845,"농림지역, 보전관리지역",,2,155.8,155.8,4,6,1,4,1,5,0,1,2,,3.0,3,,,산우물길민박_
3,농어촌민박업,03_11_08_P,4181000,AGCV041810002025000060,2025-12-30,,1,영업/정상,1,정상,,,,,,393.0,,강원특별자치도 춘천시 서면 금산리 663-35,강원특별자치도 춘천시 서면 박사로 1047-16,24461.0,춘천 해피 풀빌라,2026-02-01 17:44:18,U,2026-02-03 02:40:00,,,,도시지역,,3,99.6,0.0,3,3,2,3,0,1,0,2,2,,0.0,0,,,춘천해피풀빌라_강원특별자치도춘천시서면금산리663-35
332,농어촌민박업,03_11_08_P,4490000,AGCV044900002025000020,2025-12-26,,1,영업/정상,1,정상,,,,,,0.0,331-802,충청남도 천안시 서북구 성환읍 수향리 77,충청남도 천안시 서북구 성환읍 무내2길 45,31005.0,유하우스,2026-02-10 16:36:59,U,2026-02-12 02:40:00,,213530.111575839,382754.227124927,계획관리지역,,1,103.77,0.0,3,3,1,3,0,1,0,0,1,,0.0,1,,,유하우스_충청남도천안시서북구성환읍수향리77
341,농어촌민박업,03_11_08_P,4420000,AGCV044200002025000016,2025-12-24,,1,영업/정상,1,정상,,,,,,58.7,376-863,충청북도 보은군 속리산면 사내리 184-6,충청북도 보은군 속리산면 사내안길 3-8,28908.0,오랜지 민박펜션,2026-02-10 16:57:04,U,2026-02-12 02:40:00,,273291.442829686,337134.717663917,,,3,0.0,0.0,4,3,0,3,0,0,0,0,3,,0.0,4,,,오랜지민박펜션_충청북도보은군속리산면사내리184-6
56,농어촌민박업,03_11_08_P,6510000,AGCV065100002025000507,2025-12-22,,1,영업/정상,1,정상,,,,,,942.0,695-926,제주특별자치도 제주시 한림읍 동명리 2210,제주특별자치도 제주시 한림읍 명월성로 137-14,63014.0,인제주 게스트하우스,2026-02-02 14:46:22,U,2026-02-04 02:40:00,,131489.814319633,-10883.0411675877,자연녹지지역,,4,176.38,0.0,6,5,0,5,0,5,0,0,0,,0.0,5,,,인제주게스트하우스_제주특별자치도제주시한림읍동명리2210
166,농어촌민박업,03_11_08_P,4060000,AGCV040600002025000033,2025-12-19,,1,영업/정상,1,정상,,,,,,631.0,,,경기도 파주시 파주읍 통일로1250번길 3-11,10838.0,파주펜션 별빛가든,2026-02-04 14:24:33,U,2026-02-06 02:40:00,,181748.85278586,479764.332397695,계획관리지역,,1,58.5,0.0,1,3,1,1,0,1,0,1,1,,0.0,0,,,파주펜션별빛가든_
164,농어촌민박업,03_11_08_P,5430000,AGCV054300002025000073,2025-12-18,,1,영업/정상,1,정상,,,,,,775.0,668-852,경상남도 남해군 창선면 광천리 322,경상남도 남해군 창선면 서부로 367,52452.0,버들맨숀,2026-02-03 16:11:41,U,2026-02-06 02:40:00,,288429.630425989,150690.572307796,수산자원보호구역,,3,144.4,144.4,4,7,2,4,0,2,0,2,0,,6.0,4,,,버들맨숀_경상남도남해군창선면광천리322
236,농어촌민박업,03_11_08_P,4820000,AGCV048200002025000016,2025-12-17,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 승주읍 유흥리 1101-1,전라남도 순천시 승주읍 유치길 31-3,57907.0,도담도담,2026-02-06 11:41:43,I,2026-02-08 00:20:01,,230376.823553178,172935.138519244,,,0,0.0,0.0,3,1,2,1,0,1,0,3,2,,0.0,0,,,도담도담_전라남도순천시승주읍유흥리1101-1
399,농어촌민박업,03_11_08_P,4450000,AGCV044500002025000004,2025-12-16,,1,영업/정상,1,정상,,,,,,283.0,,,충청북도 진천군 광혜원면 실원2길 79-6,27800.0,뻐꾸기집,2026-02-12 17:00:14,U,2026-02-14 02:40:00,,237734.652671603,388953.188577748,계획관리지역,,2,94.18,0.0,1,5,0,1,0,1,0,0,0,,0.0,2,,,뻐꾸기집_
299,농어촌민박업,03_11_08_P,5180000,AGCV051800002025000025,2025-12-15,,1,영업/정상,1,정상,,,,,,188.0,,,경상북도 영덕군 강구면 영덕대게로 219-1,36453.0,외갓집,2026-02-09 17:56:36,U,2026-02-11 02:40:00,,414883.356796212,321271.969463014,주택,,2,31.98,31.98,4,4,0,4,0,4,0,0,1,,0.0,1,,,외갓집_
248,농어촌민박업,03_11_08_P,5130000,AGCV051300002025000008,2025-12-03,,1,영업/정상,1,정상,,,,,,453.0,712-863,경상북도 경산시 남산면 상대리 607,경상북도 경산시 남산면 상대로116길 30-15,38571.0,스테이온담,2026-02-06 09:12:56,U,2026-02-08 02:40:00,,361951.28661277,254825.076725496,계획관리,,1,161.74,0.0,3,7,0,4,1,0,0,1,1,,0.0,2,,,스테이온담_경상북도경산시남산면상대리607
255,농어촌민박업,03_11_08_P,4271000,AGCV042710002025000031,2025-12-02,,1,영업/정상,1,정상,,,,,,269.0,,강원특별자치도 영월군 영월읍 덕포리 575-2,강원특별자치도 영월군 영월읍 덕포우회길 30,26231.0,덕포리요,2026-02-07 12:14:30,U,2026-02-09 02:40:00,,330914.573995538,409624.87460758,,,0,67.86,0.0,5,4,2,4,0,4,0,1,2,,0.0,0,,,덕포리요_강원특별자치도영월군영월읍덕포리575-2
167,농어촌민박업,03_11_08_P,4490000,AGCV044900002025000018,2025-12-01,,1,영업/정상,1,정상,,,,,,0.0,330-841,충청남도 천안시 동남구 목천읍 교천리 55-1,충청남도 천안시 동남구 목천읍 교천2길 51-38,31228.0,그로우 하우스 초막골,2026-02-03 10:35:54,U,2026-02-06 02:40:00,,218197.933863189,364798.369274253,관리지역,,3,182.7,0.0,6,6,2,5,5,0,0,2,1,,10.0,2,,,그로우하우스초막골_충청남도천안시동남구목천읍교천리55-1
456,농어촌민박업,03_11_08_P,4620000,AGCV046200002025000078,2025-11-10,,1,영업/정상,1,정상,,,,,,602.0,357-971,충청남도 태안군 고남면 고남리 21-3,충청남도 태안군 고남면 구매길 72,32172.0,평생사랑해줄개&바다 펜션,2026-02-20 10:30:41,U,2026-02-22 02:40:00,,148793.42800997,324984.388371545,수산환경관리지역,,6,198.73,0.0,7,6,6,6,12,0,0,0,0,,0.0,0,,,평생사랑해줄개&바다펜션_충청남도태안군고남면고남리21-3
165,농어촌민박업,03_11_08_P,3570000,AGCV035700002025000077,2025-11-10,,1,영업/정상,1,정상,,,,,,1270.0,417-851,인천광역시 강화군 양도면 삼흥리 951-5,인천광역시 강화군 양도면 강화남로 949-8,23056.0,하루온 힐 스테이,2026-02-04 09:30:00,U,2026-02-06 02:40:00,,148682.837566877,464579.982941739,보전관리지역,,3,165.47,0.0,3,9,2,2,2,1,0,0,2,,6.0,2,,,하루온힐스테이_인천광역시강화군양도면삼흥리951-5
457,농어촌민박업,03_11_08_P,6520000,AGCV065200002025000203,2025-11-06,,1,영업/정상,1,정상,,,,,,826.0,699-916,제주특별자치도 서귀포시 표선면 하천리 738-1,제주특별자치도 서귀포시 표선면 하천로 138,63627.0,표선하루담,2026-02-20 15:08:22,U,2026-02-22 02:40:00,,184968.296410109,-15931.3823011982,,,3,162.2,162.2,5,4,2,4,0,1,0,2,2,,0.0,0,,,표선하루담_제주특별자치도서귀포시표선면하천리738-1
504,농어촌민박업,03_11_08_P,3570000,AGCV035700002025000074,2025-10-31,,1,영업/정상,1,정상,,,,,,662.0,417-851,인천광역시 강화군 양도면 삼흥리 34-14,인천광역시 강화군 양도면 건평로 6-2,23056.0,가족펜션 알집,2026-02-24 08:02:05,U,2026-02-26 02:40:00,,148585.729313761,465430.036437585,생산관리지역,,2,180.74,0.0,4,5,1,4,0,3,0,0,1,,8.0,3,,,가족펜션알집_인천광역시강화군양도면삼흥리34-14
481,농어촌민박업,03_11_08_P,4550000,AGCV045500002025000012,2025-10-01,,3,폐업,3,폐업,2026-02-23,,,,,187.47,312-806,충청남도 금산군 금산읍 중도리 293-4,충청남도 금산군 금산읍 뒷담말4길 12-6,32738.0,코보약방민박,2026-02-23 16:10:02,U,2026-02-25 02:40:00,,244428.922959525,289304.126915524,도시지역,,1,82.99,0.0,3,4,1,2,0,1,0,1,1,,0.0,1,,,코보약방민박_충청남도금산군금산읍중도리293-4
308,농어촌민박업,03_11_08_P,4241000,AGCV042410002025000027,2025-09-25,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 삼척시 근덕면 궁촌해변길 141-26,25937.0,시골 민박,2026-02-09 09:40:19,U,2026-02-11 02:40:00,,400891.752736294,427499.958168322,계획관리지역,,1,49.24,49.24,2,3,1,1,0,1,0,0,0,,0.0,0,,,시골민박_
485,농어촌민박업,03_11_08_P,5670000,AGCV056700002025000012,2025-09-18,,3,폐업,3,폐업,2026-02-23,,,,,870.0,631-813,경상남도 창원시 마산합포구 진동면 교동리 9-2,경상남도 창원시 마산합포구 진동면 교동3길 317-82,51790.0,포레스트뷰,2026-02-23 13:49:40,U,2026-02-25 02:40:00,,337997.667532916,181228.363637028,생산관리지역,,1,94.7,0.0,2,4,1,2,0,2,0,1,0,,0.0,2,,,포레스트뷰_경상남도창원시마산합포구진동면교동리9-2
258,농어촌민박업,03_11_08_P,4500000,AGCV045000002025000023,2025-09-04,,3,폐업,3,폐업,2026-02-09,,,,,982.0,314-835,충청남도 공주시 계룡면 중장리 220-6,충청남도 공주시 계룡면 갑산수길 22,32615.0,라포레 스페이스,2026-02-08 12:34:06,U,2026-02-10 02:40:00,,215871.212546237,319611.266255981,계획관리지역,,6,198.75,0.0,9,6,3,6,3,0,0,0,3,,8.0,8,,,라포레스페이스_충청남도공주시계룡면중장리220-6
189,농어촌민박업,03_11_08_P,4060000,AGCV040600002025000022,2025-09-04,,1,영업/정상,1,정상,,,,,,391.8,,,경기도 파주시 탄현면 헤이리마을길 38-14,10859.0,프레농,2026-02-04 14:21:38,U,2026-02-06 02:40:00,,,,계획관리지역,,7,229.72,0.0,3,7,7,7,1,1,0,1,2,,0.0,9,,,프레농_
465,농어촌민박업,03_11_08_P,6520000,AGCV065200002025000144,2025-08-08,,3,폐업,3,폐업,2026-02-20,,,,,,699-945,제주특별자치도 서귀포시 남원읍 태흥리 1096-1,제주특별자치도 서귀포시 남원읍 태위로894번길 32,63617.0,꿈꾸는 제주펜션,2026-02-20 17:25:52,U,2026-02-22 02:40:00,,175862.027613029,-23737.4238327636,,,5,229.82,0.0,12,12,11,6,0,6,0,0,0,,0.0,0,,,꿈꾸는제주펜션_제주특별자치도서귀포시남원읍태흥리1096-1
191,농어촌민박업,03_11_08_P,6520000,AGCV065200002025000147,2025-08-07,,1,영업/정상,1,정상,,,,,,531.0,,,제주특별자치도 서귀포시 안덕면 평화로 788-21,63523.0,스테이 반디오름,2026-02-03 17:24:33,U,2026-02-06 02:40:00,,138320.389997632,-21603.6831684179,계획관리지역,,2,197.99,197.99,4,3,1,3,0,3,0,1,1,,0.0,3,,,스테이반디오름_
190,농어촌민박업,03_11_08_P,4201000,AGCV042010002025000077,2025-07-28,,1,영업/정상,1,정상,,,,,,483.0,,강원특별자치도 강릉시 성산면 위촌리 539-3,강원특별자치도 강릉시 성산면 송두길 46-23,25447.0,위스테이,2026-02-03 14:17:30,U,2026-02-06 02:40:00,,362655.5936103,475055.871238929,계획관리지역,,1,182.4,182.4,2,3,1,2,1,0,0,1,1,,0.0,4,,,위스테이_강원특별자치도강릉시성산면위촌리539-3
80,농어촌민박업,03_11_08_P,6510000,AGCV065100002025000283,2025-07-15,,3,폐업,3,폐업,2026-01-30,,,,,,695-901,제주특별자치도 제주시 애월읍 고내리 351-2,제주특별자치도 제주시 애월읍 고내로13길 99-18,63046.0,애월오후,2026-01-30 15:56:53,U,2026-02-04 11:04:37,,139310.146023469,-2518.50170985319,,,1,74.16,0.0,3,5,1,2,0,2,0,1,1,,0.0,0,,,애월오후_제주특별자치도제주시애월읍고내리351-2
252,농어촌민박업,03_11_08_P,4170000,AGCV041700002025000067,2025-07-09,,1,영업/정상,1,정상,,,,,,994.0,476-831,경기도 양평군 옥천면 신복리 703-15,경기도 양평군 옥천면 사기점길 62-1,12505.0,Bell Rock(벨락),2026-02-06 17:42:59,U,2026-02-08 02:40:00,,241332.20140759,448716.467878663,계획관리,,1,128.13,111.08,2,4,1,1,1,0,0,0,0,,0.0,2,,,BellRock(벨락)_경기도양평군옥천면신복리703-15
486,농어촌민박업,03_11_08_P,6510000,AGCV065100002025000261,2025-07-02,,3,폐업,3,폐업,2026-02-23,,,,,363.0,695-922,제주특별자치도 제주시 한림읍 귀덕리 1364-1,제주특별자치도 제주시 한림읍 귀덕14길 56,63024.0,달담,2026-02-23 16:49:46,U,2026-02-25 02:40:00,,134450.404020706,-6134.66938023505,제1종일반주거지역,,2,199.18,0.0,11,10,0,7,3,7,0,2,2,,0.0,2,,,달담_제주특별자치도제주시한림읍귀덕리1364-1
535,농어촌민박업,03_11_08_P,5210000,AGCV052100002025000004,2025-06-26,,3,폐업,3,폐업,2026-02-24,,,,,1806.0,719-893,경상북도 성주군 수륜면 수성리 522-1,경상북도 성주군 수륜면 수성1길 26-7,40065.0,우디 버디(woody buddy),2026-02-25 08:45:37,U,2026-02-27 02:40:00,,,,계획관리지역,,2,162.0,44.27,2,1,0,1,0,1,0,0,1,,0.0,1,,,우디버디(woodybuddy)_경상북도성주군수륜면수성리522-1
311,농어촌민박업,03_11_08_P,3930000,AGCV039300002025000037,2025-06-25,,1,영업/정상,1,정상,,,,,,429.0,425-340,경기도 안산시 단원구 대부남동 3-780,경기도 안산시 단원구 대호1길 23-1 (대부남동),15650.0,대부도 태양 독채 풀빌라,2026-02-09 10:56:51,U,2026-02-11 02:40:00,,164774.283154783,412959.853976698,자연녹지,,2,174.32,0.0,3,4,1,4,2,2,1,1,4,,8.0,0,,,대부도태양독채풀빌라_경기도안산시단원구대부남동3-780
310,농어촌민박업,03_11_08_P,5050000,AGCV050500002025000095,2025-06-18,,1,영업/정상,1,정상,,,,,,439.0,780-801,경상북도 경주시 안강읍 산대리 11,경상북도 경주시 안강읍 산대금성길 12-13,38002.0,여운스테이 안강,2026-02-09 13:58:51,U,2026-02-11 02:40:00,,398948.083683289,280859.313996019,계획관리,,3,176.56,176.56,3,4,1,4,0,2,0,1,1,,0.0,2,,,여운스테이안강_경상북도경주시안강읍산대리11
409,농어촌민박업,03_11_08_P,3730000,AGCV037300002025000016,2025-06-17,,3,폐업,3,폐업,2026-02-12,,,,,552.0,689-823,울산광역시 울주군 상북면 덕현리 1172,울산광역시 울주군 상북면 덕현행정길 77-26,44901.0,솔향기민박,2026-02-12 16:35:05,U,2026-02-14 02:40:00,,385142.650920064,236388.813168698,,,2,99.58,0.0,5,7,1,2,0,3,0,0,1,,0.0,0,,,솔향기민박_울산광역시울주군상북면덕현리1172
195,농어촌민박업,03_11_08_P,6510000,AGCV065100002025000238,2025-06-12,,3,폐업,3,폐업,2026-02-02,,,,,853.0,,제주특별자치도 제주시 한경면 청수리 2075,제주특별자치도 제주시 한경면 청수북5길 21,63006.0,오청수롯지,2026-02-03 17:00:47,U,2026-02-06 02:40:00,,129405.883886216,-19181.9441959261,계획관리지역,,1,49.5,0.0,3,4,1,1,0,1,0,1,2,,0.0,1,,,오청수롯지_제주특별자치도제주시한경면청수리2075
534,농어촌민박업,03_11_08_P,4930000,AGCV049300002025000005,2025-06-05,,3,폐업,3,폐업,2026-02-25,,,,,768.0,536-881,전라남도 해남군 화원면 영호리 1-15,전라남도 해남군 화원면 산단로 108-8,59001.0,별빛동민박,2026-02-25 18:02:50,U,2026-02-27 02:40:00,,140254.511464757,134571.894201335,보전관리지역,,2,115.5,174.3,3,9,0,2,2,0,0,1,0,,0.0,3,,,별빛동민박_전라남도해남군화원면영호리1-15
193,농어촌민박업,03_11_08_P,4181000,AGCV041810002025000027,2025-05-30,,1,영업/정상,1,정상,,,,,,0.0,,,강원특별자치도 춘천시 남산면 홍천강변길 34-68,24467.0,더 하트우드 Evergreen Bliss,2026-02-04 20:26:28,U,2026-02-06 02:40:00,,,,계획관리지역,,2,98.15,98.15,3,3,1,3,0,1,0,1,1,,0.0,0,,,더하트우드EvergreenBliss_
192,농어촌민박업,03_11_08_P,3570000,AGCV035700002025000026,2025-05-28,,1,영업/정상,1,정상,,,,,,992.0,417-843,인천광역시 강화군 길상면 초지리 19-177,인천광역시 강화군 길상면 해안동로 244-83,23049.0,담은 스테이,2026-02-04 09:29:38,U,2026-02-06 02:40:00,,158143.62367436,460281.93542302,계획관리지구,,4,229.3,0.0,4,4,4,4,0,4,0,4,4,,10.0,4,,,담은스테이_인천광역시강화군길상면초지리19-177
194,농어촌민박업,03_11_08_P,4181000,AGCV041810002025000028,2025-05-27,,1,영업/정상,1,정상,,,,,,927.0,,강원특별자치도 춘천시 남산면 산수리 358-26,강원특별자치도 춘천시 남산면 홍천강변길 34-66,24467.0,"더 하트우드 Forest Echo,Timber Cove",2026-02-04 20:25:54,U,2026-02-06 02:40:00,,,,계획관리지역,,5,160.3,160.3,7,7,2,7,0,2,0,2,2,,1.6,1,,,"더하트우드ForestEcho,TimberCove_강원특별자치도춘천시남산면산수리358-26"
79,농어촌민박업,03_11_08_P,5360000,AGCV053600002025000017,2025-05-08,,3,폐업,3,폐업,2026-01-30,,,,,578.0,,경상남도 밀양시 산내면 삼양리 347-3,경상남도 밀양시 산내면 산내로 1285-22,50415.0,밀양소풍펜션,2026-01-30 14:14:38,U,2026-02-04 11:04:37,,378447.759774073,233449.68143733,생산관리,,2,163.4,0.0,3,6,2,2,0,1,0,1,2,,8.0,2,,,밀양소풍펜션_경상남도밀양시산내면삼양리347-3
